time,19.003,rpm,0,maf,1.49,MAP,-6.63,afr,9.02,vref,0.01,TP,0.20,CLT,6.68,MAT,NaN,ckp_c,0,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
time,20.003,rpm,0,maf,1.47,MAP,-6.63,afr,9.04,vref,0.02,TP,0.20,CLT,6.09,MAT,NaN,ckp_c,0,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
time,20.738,rpm,0,maf,1.65,MAP,-6.63,afr,9.02,vref,0.01,TP,0.30,CLT,6.61,MAT,NaN,ckp_c,1,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,36.54,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
time,20.785,rpm,0,maf,1.92,MAP,-6.63,afr,9.03,vref,0.01,TP,0.20,CLT,6.42,MAT,NaN,ckp_c,2,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
time,20.844,rpm,0,maf,2.01,MAP,-6.63,afr,9.03,vref,0.01,TP,0.20,CLT,6.43,MAT,NaN,ckp_c,3,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
time,20.878,rpm,0,maf,2.01,MAP,-6.63,afr,9.03,vref,0.01,TP,0.20,CLT,6.43,MAT,NaN,ckp_c,4,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
time,20.926,rpm,0,maf,2.06,MAP,-6.63,afr,9.02,vref,0.01,TP,0.20,CLT,6.33,MAT,NaN,ckp_c,5,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,37.32,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
time,20.958,rpm,0,maf,2.06,MAP,-6.63,afr,9.02,vref,0.01,TP,0.20,CLT,6.33,MAT,NaN,ckp_c,6,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,37.32,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
msg,fuelPump ON at PC13,
time,20.988,rpm,0,maf,2.06,MAP,-6.63,afr,9.02,vref,0.01,TP,0.20,CLT,6.33,MAT,NaN,ckp_c,7,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,37.32,duty0,0.00,dwell0,0.00,period0,2222.54,duty1,NaN,dwell1,0.00,period1,0.00,
