Ref,Val,Package,PosX,PosY,Rot,Side
"R2","1k","R_0805",-10.795000,32.385000,90.000000,top
"R3","1k","R_0805",-13.335000,32.385000,90.000000,top
"R4","1k","R_0805",-15.875000,32.385000,90.000000,top
"R5","1k","R_0805",-18.415000,32.385000,90.000000,top
"R6","1k","R_0805",-20.955000,32.385000,90.000000,top
"R7","1k","R_0805",-23.495000,32.385000,90.000000,top
"R8","1k","R_0805",-26.035000,32.385000,90.000000,top
"R9","5.1R","R_0805",-30.353000,73.406000,270.000000,top
"R10","5.1R","R_0805",-23.368000,73.406000,270.000000,top
"R11","10R","R_0805",-32.893000,61.849000,0.000000,top
"R12","0R010","R_1206_HandSoldering",-14.478000,72.136000,90.000000,top
"R13","10R","R_0805",-48.006000,90.424000,270.000000,top
"R14","10R","R_0805",-36.703000,81.026000,270.000000,top
"R15","10R","R_0805",-47.752000,114.173000,270.000000,top
"R16","10R","R_0805",-36.703000,103.886000,270.000000,top
"R17","10R","R_0805",-10.414000,79.121000,270.000000,top
"R18","10R","R_0805",-10.414000,82.169000,180.000000,top
"R19","10R","R_0805",-10.033000,104.648000,180.000000,top
"R20","10R","R_0805",-10.033000,101.727000,270.000000,top
"R21","0R010","R_1206_HandSoldering",-2.032000,90.043000,270.000000,top
"R22","0R010","R_1206_HandSoldering",-2.159000,112.014000,270.000000,top
"R23","10R","R_0805",-38.036500,124.714000,270.000000,top
"R24","10R","R_0805",-9.398000,124.206000,270.000000,top
"R25","1k","R_0805",-5.715000,32.385000,90.000000,top
"R26","0R010","R_1206_HandSoldering",-1.905000,129.921000,270.000000,top
"R27","1k","R_0805",-51.435000,32.385000,90.000000,top
"R28","1k","R_0805",-46.355000,32.385000,90.000000,top
"R29","1k","R_0805",-41.275000,32.385000,90.000000,top
"R30","1k","R_0805",-36.195000,32.385000,90.000000,top
"R31","1k","R_0805",-33.655000,32.385000,90.000000,top
"R32","1k","R_0805",-31.115000,32.385000,90.000000,top
"R33","1k","R_0805",-48.895000,32.385000,90.000000,top
"R34","1k","R_0805",-43.815000,32.385000,90.000000,top
"R35","1k","R_0805",-38.735000,32.385000,90.000000,top
"R36","1k","R_0805",-52.705000,133.985000,0.000000,top
"R37","1k","R_0805",-28.575000,32.385000,90.000000,top
"R38","1k","R_0805",-64.008000,123.952000,180.000000,top
"R39","1k","R_0805",-47.625000,49.530000,0.000000,top
"R40","1k","R_0805",-47.625000,46.355000,0.000000,top
"R41","10R","R_0805",-41.656000,57.658000,0.000000,top
"U1","AMS1117-3.3","SOT-223",-62.690000,130.556000,90.000000,top
"U4","MC33816","HTQFP-64-1EP_10x10mm_Pitch0.5mm_ThermalPad_for_MC33816",-17.653000,54.356000,90.000000,top
"Y1","1MHz","Crystal_SMD_SeikoEpson_MC306-4pin_8.0x3.2mm",-33.020000,45.339000,0.000000,top
"Y2","1MHz","Oscillator_SMD_Diodes_FN-4Pin_7.0x5.0mm",-36.195000,55.372000,0.000000,top
