Sun Aug 17 13:41:06 EDT 2014: Console 20140813
Sun Aug 17 13:41:09 EDT 2014: postMessage Launcher: Available port: COM3
Sun Aug 17 13:41:09 EDT 2014: postMessage Launcher: Available port: COM15
Sun Aug 17 13:41:11 EDT 2014: postMessage SerialManager: Opening port: COM15
Sun Aug 17 13:41:11 EDT 2014: Opening COM15 @ 115200
Sun Aug 17 13:41:12 EDT 2014: time,17.007,rpm,0,maf,2.67,MAP,94.66,map_r,94.82,baro,377.72,afr,9.16,vref,0.78,vbatt,3.93,TP,0.00,CLT,55.82,MAT,41.56,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:13 EDT 2014: time,18.009,rpm,0,maf,2.68,MAP,95.16,map_r,94.99,baro,377.72,afr,9.16,vref,0.78,vbatt,3.92,TP,0.00,CLT,55.82,MAT,41.53,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:14 EDT 2014: rusEfiVersion,20140817@4073 Honda Accord 2w,outpin,c1@PC6,outpin,c2@PA5,outpin,spa1@PE4,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@NONE,outpin,inj3@PE1,outpin,spa4@NONE,outpin,inj4@PB7,time,19.010,rpm,0,maf,2.68,MAP,95.16,map_r,95.16,baro,377.72,afr,9.16,vref,0.78,vbatt,3.92,TP,0.00,CLT,55.82,MAT,41.56,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:15 EDT 2014: time,20.010,rpm,0,maf,2.68,MAP,95.05,map_r,95.54,baro,377.87,afr,9.17,vref,0.78,vbatt,3.93,TP,0.00,CLT,55.82,MAT,41.56,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:16 EDT 2014: time,21.011,rpm,0,maf,2.68,MAP,94.93,map_r,95.10,baro,377.58,afr,9.16,vref,0.78,vbatt,3.92,TP,0.00,CLT,55.82,MAT,41.59,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:17 EDT 2014: time,22.013,rpm,0,maf,2.68,MAP,94.99,map_r,95.21,baro,377.72,afr,9.16,vref,0.77,vbatt,3.91,TP,0.00,CLT,55.78,MAT,41.56,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:17 EDT 2014: Reading from http://rusefi.com/console/versions.txt
Sun Aug 17 13:41:18 EDT 2014: rusEfiVersion,20140817@4073 Honda Accord 2w,outpin,c1@PC6,outpin,c2@PA5,outpin,spa1@PE4,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@NONE,outpin,inj3@PE1,outpin,spa4@NONE,outpin,inj4@PB7,time,23.013,rpm,0,maf,2.67,MAP,94.66,map_r,94.99,baro,377.72,afr,9.16,vref,0.77,vbatt,3.91,TP,0.00,CLT,55.78,MAT,41.56,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:19 EDT 2014: time,24.014,rpm,0,maf,2.68,MAP,95.10,map_r,95.05,baro,377.87,afr,9.16,vref,0.78,vbatt,3.92,TP,0.00,CLT,55.82,MAT,41.56,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:20 EDT 2014: time,25.016,rpm,0,maf,2.67,MAP,94.71,map_r,94.77,baro,377.58,afr,9.16,vref,0.78,vbatt,3.92,TP,0.00,CLT,55.78,MAT,41.59,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 13:41:21 EDT 2014: time,26.017,rpm,0,maf,2.68,MAP,95.05,map_r,94.93,baro,377.72,afr,9.16,vref,0.78,vbatt,3.92,TP,0.00,CLT,55.78,MAT,41.56,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
