Sun Aug 17 14:19:01 EDT 2014: Console 20140813
Sun Aug 17 14:19:04 EDT 2014: postMessage Launcher: Available port: COM3
Sun Aug 17 14:19:04 EDT 2014: postMessage Launcher: Available port: COM15
Sun Aug 17 14:19:06 EDT 2014: postMessage SerialManager: Opening port: COM15
Sun Aug 17 14:19:06 EDT 2014: Opening COM15 @ 115200
Sun Aug 17 14:19:07 EDT 2014: time,14.005,rpm,0,maf,4.58,MAP,167.04,map_r,167.09,baro,382.12,afr,16.65,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.66,MAT,-18.26,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:07 EDT 2014: rusEfiVersion,20140817@4073 Honda Accord 2w,outpin,c1@PC6,outpin,c2@PA5,outpin,spa1@PE4,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@NONE,outpin,inj3@PE1,outpin,spa4@NONE,outpin,inj4@PB7,time,15.005,rpm,0,maf,4.58,MAP,166.87,map_r,166.87,baro,382.12,afr,16.66,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.73,MAT,-18.39,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:08 EDT 2014: time,16.007,rpm,0,maf,4.56,MAP,166.48,map_r,166.76,baro,382.12,afr,16.67,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.66,MAT,-18.39,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:09 EDT 2014: time,17.009,rpm,0,maf,4.57,MAP,166.82,map_r,166.98,baro,381.97,afr,16.65,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.73,MAT,-18.53,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:10 EDT 2014: time,18.010,rpm,0,maf,4.57,MAP,166.71,map_r,166.71,baro,382.12,afr,16.65,vref,0.79,vbatt,3.99,TP,100.00,CLT,-18.73,MAT,-18.26,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:11 EDT 2014: rusEfiVersion,20140817@4073 Honda Accord 2w,outpin,c1@PC6,outpin,c2@PA5,outpin,spa1@PE4,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@NONE,outpin,inj3@PE1,outpin,spa4@NONE,outpin,inj4@PB7,time,19.010,rpm,0,maf,4.58,MAP,166.98,map_r,166.98,baro,381.97,afr,16.65,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.73,MAT,-18.46,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:12 EDT 2014: time,20.011,rpm,0,maf,4.57,MAP,166.59,map_r,166.48,baro,381.97,afr,16.65,vref,0.79,vbatt,3.99,TP,100.00,CLT,-18.66,MAT,-18.26,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:13 EDT 2014: time,21.013,rpm,0,maf,4.58,MAP,166.87,map_r,167.15,baro,382.12,afr,16.65,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.73,MAT,-18.73,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:14 EDT 2014: time,22.013,rpm,0,maf,4.56,MAP,166.54,map_r,166.54,baro,380.80,afr,16.62,vref,0.79,vbatt,3.99,TP,100.00,CLT,-18.12,MAT,-17.92,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:19:15 EDT 2014: rusEfiVersion,20140817@4073 Honda Accord 2w,outpin,c1@PC6,outpin,c2@PA5,outpin,spa1@PE4,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@NONE,outpin,inj3@PE1,outpin,spa4@NONE,outpin,inj4@PB7,time,23.014,rpm,0,maf,4.58,MAP,167.15,map_r,167.15,baro,381.53,afr,16.66,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.53,MAT,-18.26,ckp_c,0,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
