Sun Aug 17 14:06:06 EDT 2014: Console 20140813
Sun Aug 17 14:06:08 EDT 2014: Failed to read from http://rusefi.com/console/versions.txt: java.net.UnknownHostException: rusefi.com
Sun Aug 17 14:06:09 EDT 2014: postMessage Launcher: Available port: COM3
Sun Aug 17 14:06:09 EDT 2014: postMessage Launcher: Available port: COM15
Sun Aug 17 14:06:11 EDT 2014: postMessage SerialManager: Opening port: COM15
Sun Aug 17 14:06:11 EDT 2014: Opening COM15 @ 115200
Sun Aug 17 14:06:21 EDT 2014: postMessage CommandQueue: SerialIO started
Sun Aug 17 14:06:21 EDT 2014: Sending [sec!23!enable_self_stimulation]
Sun Aug 17 14:06:21 EDT 2014: postMessage CommandQueue: Sending [sec!23!enable_self_stimulation]
Sun Aug 17 14:06:21 EDT 2014: EngineState: unexpected header: sec!23!enable_self_stimulation while looking for line:
Sun Aug 17 14:06:21 EDT 2014: msg,confirmation_enable_self_stimulation:23,msg,self stimulation enabled,msg,WARNING: Invalid rpm: 0,msg,fuelPump ON at PE3,
Sun Aug 17 14:06:21 EDT 2014: postMessage EngineState: confirmation_enable_self_stimulation:23
Sun Aug 17 14:06:21 EDT 2014: postMessage EngineState: self stimulation enabled
Sun Aug 17 14:06:21 EDT 2014: postMessage EngineState: WARNING: Invalid rpm: 0
Sun Aug 17 14:06:21 EDT 2014: postMessage EngineState: fuelPump ON at PE3
Sun Aug 17 14:06:21 EDT 2014: time,23.820,rpm,0,maf,4.56,MAP,166.71,map_r,166.71,baro,379.92,afr,16.60,vref,0.79,vbatt,3.99,TP,100.00,CLT,-17.99,MAT,-17.72,ckp_c,11,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:21 EDT 2014: postMessage CommandQueue: got valid conf! enable_self_stimulation
Sun Aug 17 14:06:22 EDT 2014: time,24.023,rpm,1199,maf,4.57,MAP,166.39,map_r,166.59,baro,380.65,afr,16.61,vref,0.79,vbatt,3.99,TP,100.00,CLT,-18.32,MAT,-17.99,ckp_c,27,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:22 EDT 2014: time,24.224,rpm,1199,maf,4.57,MAP,166.43,map_r,166.71,baro,380.65,afr,16.61,vref,0.79,vbatt,3.99,TP,100.00,CLT,-18.46,MAT,-17.99,ckp_c,43,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:22 EDT 2014: time,24.424,rpm,1200,maf,4.58,MAP,166.43,map_r,166.59,baro,380.80,afr,16.62,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.39,MAT,-18.19,ckp_c,59,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:22 EDT 2014: time,24.625,rpm,1200,maf,4.57,MAP,166.47,map_r,166.59,baro,380.21,afr,16.61,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.46,MAT,-17.99,ckp_c,75,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:22 EDT 2014: time,24.826,rpm,1200,maf,4.56,MAP,166.47,map_r,166.48,baro,379.63,afr,16.59,vref,0.79,vbatt,3.99,TP,100.00,CLT,-17.86,MAT,-17.59,ckp_c,91,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:23 EDT 2014: time,25.027,rpm,1200,maf,4.57,MAP,166.43,map_r,166.87,baro,380.95,afr,16.62,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.46,MAT,-18.19,ckp_c,107,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:23 EDT 2014: wave_chart,c1!u!0_0!c1!d!996_1!c1!u!2496_2!c1!d!3496_3!c1!u!4996_4!c1!d!5996_5!c1!u!7496_6!c1!d!8496_7!c1!u!9998_0!spa1!u!10103!spa1!d!10500!inj1!u!10963!inj3!u!10969!c1!d!10999_1!inj1!d!11263!inj3!d!11270!c1!u!12496_2!spa1!u!12594!spa1!d!12992!inj2!u!13454!inj4!u!13461!c1!d!13496_3!inj2!d!13754!inj4!d!13761!c1!u!14996_4!spa1!u!15093!spa1!d!15491!inj1!u!15954!inj3!u!15960!c1!d!15996_5!inj1!d!16254!inj3!d!16261!c1!u!17496_6!spa1!u!17594!spa1!d!17992!inj2!u!18454!inj4!u!18461!c1!d!18496_7!inj2!d!18755!inj4!d!18761!c1!u!19998_0!spa1!u!20104!r!1199!20476!spa1!d!20503!inj1!u!20964!inj3!u!20971!c1!d!20999_1!inj1!d!21265!inj3!d!21270!c1!u!22496_2!spa1!u!22594!spa1!d!22992!inj2!u!23455!inj4!u!23461!c1!d!23496_3!inj2!d!23755!inj4!d!23762!c1!u!24996_4!spa1!u!25094!spa1!d!25492!inj1!u!25955!inj3!u!25962!c1!d!25996_5!inj1!d!26255!inj3!d!26262!c1!u!27496_6!spa1!u!27593!spa1!d!27991!inj2!u!28454!inj4!u!28461!c1!d!28496_7!inj2!d!28755!inj4!d!28762!c1!u!29998_0!spa1!u!30104!r!1200!30475!spa1!d!30502!inj1!u!30963!inj3!u!30970!c1!d!30999_1!inj1!d!31264!inj3!d!31270!c1!u!32496_2!spa1!u!32594!spa1!d!32992!inj2!u!33454!inj4!u!33461!c1!d!33496_3!inj2!d!33755!inj4!d!33761!c1!u!34996_4!spa1!u!35093!spa1!d!35491!inj1!u!35954!inj3!u!35961!c1!d!35996_5!inj1!d!36254!inj3!d!36261!c1!u!37496_6!spa1!u!37594!spa1!d!37991!inj2!u!38454!inj4!u!38461!c1!d!38496_7!inj2!d!38754!inj4!d!38761!c1!u!39998_0!spa1!u!40104!r!1199!40475!spa1!d!40503!inj1!u!40964!inj3!u!40971!c1!d!40999_1!inj1!d!41265!inj3!d!41270!c1!u!42496_2!spa1!u!42594!spa1!d!42992!inj2!u!43455!inj4!u!43461!c1!d!43496_3!inj2!d!43755!inj4!d!43762!c1!u!44996_4!spa1!u!45094!spa1!d!45492!inj1!u!45955!inj3!u!45962!c1!d!45996_5!inj1!d!46255!inj3!d!46262!c1!u!47496_6!spa1!u!47593!spa1!d!47992!inj2!u!48455!inj4!u!48461!c1!d!48496_7!inj2!d!48755!inj4!d!48762!c1!u!49998_0!spa1!u!50104!r!1200!50476!spa1!d!50502!inj1!u!50963!inj3!u!50970!c1!d!50999_1!inj1!d!51264!inj3!d!51270!c1!u!52496_2!spa1!u!52594!spa1!d!52992!inj2!u!53454!inj4!u!53461!c1!d!53496_3!inj2!d!53754!inj4!d!53761!c1!u!54996_4!spa1!u!55094!spa1!d!55491!inj1!u!55954!inj3!u!55960!c1!d!55996_5!inj1!d!56254!inj3!d!56261!c1!u!57496_6!spa1!u!57594!spa1!d!57992!inj2!u!58454!inj4!u!58461!c1!d!58496_7!inj2!d!58754!inj4!d!58761!c1!u!59998_0!spa1!u!60104!r!1200!60475!spa1!d!60502!inj1!u!60964!inj3!u!60970!c1!d!60999_1!inj1!d!61264!inj3!d!61270!c1!u!62496_2!spa1!u!62594!spa1!d!62991!inj2!u!63454!inj4!u!63461!c1!d!63496_3!inj2!d!63754!inj4!d!63761!c1!u!64996_4!spa1!u!65094!spa1!d!65492!inj1!u!65954!inj3!u!65961!c1!d!65996_5!inj1!d!66255!inj3!d!66261!c1!u!67496_6!spa1!u!67593!spa1!d!67991!inj2!u!68454!inj4!u!68460!c1!d!68496_7!inj2!d!68754!inj4!d!68761!c1!u!69998_0!spa1!u!70104!r!1200!70475!spa1!d!70502!inj1!u!70963!inj3!u!70970!c1!d!70999_1!inj1!d!71264!inj3!d!71270!c1!u!72496_2!spa1!u!72594!spa1!d!72992!inj2!u!73454!inj4!u!73461!c1!d!73496_3!inj2!d!73755!inj4!d!73761!c1!u!74996_4!spa1!u!75094!spa1!d!75491!inj1!u!75954!inj3!u!75961!c1!d!75996_5!inj1!d!76255!inj3!d!76261!c1!u!77496_6!spa1!u!77594!spa1!d!77992!inj2!u!78454!inj4!u!78461!c1!d!78496_7!inj2!d!78755!inj4!d!78761!c1!u!79998_0!spa1!u!80103!r!1200!80471!spa1!d!80503!inj1!u!80963!inj3!u!80970!c1!d!80999_1!inj1!d!81263!inj3!d!81270!c1!u!82496_2!spa1!u!82594!spa1!d!82992!inj2!u!83454!inj4!u!83461!c1!d!83496_3!inj2!d!83754!inj4!d!83761!c1!u!84996_4!spa1!u!85094!spa1!d!85492!inj1!u!85954!inj3!u!85961!c1!d!85997_5!inj1!d!86255!inj3!d!86261!c1!u!87496_6!spa1!u!87594!spa1!d!87991!inj2!u!88454!inj4!u!88461!c1!d!88496_7!inj2!d!88755!inj4!d!88761!c1!u!89998_0!spa1!u!90104!r!1199!90475!spa1!d!90503!inj1!u!90964!inj3!u!90971!c1!d!90999_1!inj1!d!91265!inj3!d!91271!c1!u!92496_2!spa1!u!92594!spa1!d!92992!inj2!u!93455!inj4!u!93462!c1!d!93496_3!inj2!d!93755!inj4!d!93762!c1!u!94996_4!spa1!u!95094!spa1!d!95492!inj1!u!95955!inj3!u!95961!c1!d!95996_5!inj1!d!96255!inj3!d!96262!c1!u!97496_6!spa1!u!97594!spa1!d!97992!inj2!u!98455!,
Sun Aug 17 14:06:23 EDT 2014: time,25.233,rpm,1200,maf,4.56,MAP,166.33,map_r,166.15,baro,380.51,afr,16.64,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.32,MAT,-18.19,ckp_c,124,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:23 EDT 2014: time,25.434,rpm,1200,maf,4.56,MAP,166.49,map_r,166.87,baro,380.80,afr,16.62,vref,0.79,vbatt,4.00,TP,100.00,CLT,-18.46,MAT,-18.19,ckp_c,140,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:23 EDT 2014: time,25.635,rpm,1200,maf,4.57,MAP,166.26,map_r,166.82,baro,380.07,afr,16.59,vref,0.79,vbatt,3.99,TP,100.00,CLT,-18.06,MAT,-17.72,ckp_c,156,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:23 EDT 2014: analog_chart,0.00000|0.00000|71.96876|1001.00000|179.69171|2.00000|251.63890|1003.00000|359.54168|4.00000|431.49609|1005.00000|539.39166|6.00000|611.33166|1007.00000|,
Sun Aug 17 14:06:23 EDT 2014: time,25.836,rpm,1200,maf,4.55,MAP,166.13,map_r,165.82,baro,379.19,afr,16.58,vref,0.79,vbatt,3.99,TP,100.00,CLT,-17.59,MAT,-17.20,ckp_c,172,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:24 EDT 2014: time,26.038,rpm,1200,maf,4.55,MAP,165.50,map_r,166.04,baro,378.46,afr,16.57,vref,0.79,vbatt,3.98,TP,100.00,CLT,-17.33,MAT,-17.14,ckp_c,188,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:24 EDT 2014: wave_chart,inj1!d!0!inj3!d!7!c1!u!1234_2!spa1!u!1332!spa1!d!1730!inj2!u!2192!inj4!u!2199!c1!d!2234_3!inj2!d!2492!inj4!d!2499!c1!u!3736_4!spa1!u!3832!spa1!d!4232!inj1!u!4694!inj3!u!4701!c1!d!4734_5!inj1!d!4995!inj3!d!5001!c1!u!6234_6!spa1!u!6332!spa1!d!6729!inj2!u!7192!inj4!u!7198!c1!d!7234_7!inj2!d!7492!inj4!d!7499!c1!u!8736_0!spa1!u!8842!r!1199!9214!spa1!d!9241!inj1!u!9702!inj3!u!9709!c1!d!9737_1!inj1!d!10003!inj3!d!10009!c1!u!11234_2!spa1!u!11331!spa1!d!11730!inj2!u!12193!inj4!u!12199!c1!d!12234_3!inj2!d!12493!inj4!d!12500!c1!u!13734_4!spa1!u!13832!spa1!d!14230!inj1!u!14693!inj3!u!14700!c1!d!14734_5!inj1!d!14993!inj3!d!15000!c1!u!16234_6!spa1!u!16332!spa1!d!16730!inj2!u!17193!inj4!u!17199!c1!d!17234_7!inj2!d!17493!inj4!d!17500!c1!u!18736_0!spa1!u!18842!r!1200!19213!spa1!d!19240!inj1!u!19701!inj3!u!19708!c1!d!19737_1!inj1!d!20002!inj3!d!20008!c1!u!21234_2!spa1!u!21332!spa1!d!21729!inj2!u!22192!inj4!u!22199!c1!d!22234_3!inj2!d!22492!inj4!d!22499!c1!u!23734_4!spa1!u!23831!spa1!d!24229!inj1!u!24692!inj3!u!24698!c1!d!24734_5!inj1!d!24992!inj3!d!24999!c1!u!26234_6!spa1!u!26332!spa1!d!26730!inj2!u!27192!inj4!u!27199!c1!d!27234_7!inj2!d!27493!inj4!d!27499!c1!u!28737_0!spa1!u!28842!r!1199!29214!spa1!d!29241!inj1!u!29702!inj3!u!29709!c1!d!29737_1!inj1!d!30003!inj3!d!30008!c1!u!31234_2!spa1!u!31331!spa1!d!31730!inj2!u!32193!inj4!u!32199!c1!d!32234_3!inj2!d!32493!inj4!d!32500!c1!u!33734_4!spa1!u!33832!spa1!d!34230!inj1!u!34693!inj3!u!34699!c1!d!34734_5!inj1!d!34993!inj3!d!35000!c1!u!36234_6!spa1!u!36332!spa1!d!36730!inj2!u!37193!inj4!u!37200!c1!d!37234_7!inj2!d!37493!inj4!d!37500!c1!u!38736_0!spa1!u!38842!r!1200!39214!spa1!d!39240!inj1!u!39702!inj3!u!39708!c1!d!39737_1!inj1!d!40002!inj3!d!40009!c1!u!41234_2!spa1!u!41332!spa1!d!41730!inj2!u!42192!inj4!u!42199!c1!d!42234_3!inj2!d!42493!inj4!d!42499!c1!u!43734_4!spa1!u!43832!spa1!d!44230!inj1!u!44692!inj3!u!44699!c1!d!44734_5!inj1!d!44993!inj3!d!44999!c1!u!46234_6!spa1!u!46332!spa1!d!46730!inj2!u!47192!inj4!u!47199!c1!d!47234_7!inj2!d!47493!inj4!d!47499!c1!u!48736_0!spa1!u!48845!r!1199!49214!spa1!d!49244!inj1!u!49705!inj3!u!49709!c1!d!49737_1!inj1!d!50005!inj3!d!50014!c1!u!51234_2!spa1!u!51334!spa1!d!51732!inj2!u!52195!inj4!u!52202!c1!d!52234_3!inj2!d!52495!inj4!d!52502!c1!u!53734_4!spa1!u!53834!spa1!d!54232!inj1!u!54695!inj3!u!54702!c1!d!54734_5!inj1!d!54995!inj3!d!55002!c1!u!56234_6!spa1!u!56334!spa1!d!56732!inj2!u!57195!inj4!u!57202!c1!d!57234_7!inj2!d!57495!inj4!d!57502!c1!u!58736_0!spa1!u!58843!r!1200!59214!spa1!d!59241!inj1!u!59703!inj3!u!59709!c1!d!59737_1!inj1!d!60003!inj3!d!60008!c1!u!61234_2!spa1!u!61332!spa1!d!61730!inj2!u!62192!inj4!u!62199!c1!d!62234_3!inj2!d!62493!inj4!d!62500!c1!u!63734_4!spa1!u!63832!spa1!d!64230!inj1!u!64692!inj3!u!64699!c1!d!64734_5!inj1!d!64993!inj3!d!65000!c1!u!66234_6!spa1!u!66332!spa1!d!66730!inj2!u!67192!inj4!u!67199!c1!d!67234_7!inj2!d!67493!inj4!d!67500!c1!u!68737_0!spa1!u!68843!r!1199!69214!spa1!d!69241!inj1!u!69703!inj3!u!69709!c1!d!69737_1!inj1!d!70003!inj3!d!70008!c1!u!71234_2!spa1!u!71332!spa1!d!71730!inj2!u!72193!inj4!u!72200!c1!d!72234_3!inj2!d!72494!inj4!d!72500!c1!u!73734_4!spa1!u!73832!spa1!d!74231!inj1!u!74693!inj3!u!74700!c1!d!74735_5!inj1!d!74994!inj3!d!75000!c1!u!76234_6!spa1!u!76332!spa1!d!76730!inj2!u!77193!inj4!u!77200!c1!d!77234_7!inj2!d!77493!inj4!d!77500!c1!u!78736_0!spa1!u!78842!r!1200!79214!spa1!d!79241!inj1!u!79702!inj3!u!79709!c1!d!79737_1!inj1!d!80002!inj3!d!80009!c1!u!81234_2!spa1!u!81332!spa1!d!81730!inj2!u!82193!inj4!u!82199!c1!d!82234_3!inj2!d!82493!inj4!d!82500!c1!u!83734_4!spa1!u!83832!spa1!d!84230!inj1!u!84692!inj3!u!84699!c1!d!84734_5!inj1!d!84993!inj3!d!84999!c1!u!86234_6!spa1!u!86332!spa1!d!86730!inj2!u!87192!inj4!u!87199!c1!d!87234_7!inj2!d!87493!inj4!d!87500!c1!u!88736_0!spa1!u!88843!r!1200!89210!spa1!d!89242!inj1!u!89702!inj3!u!89709!c1!d!89737_1!inj1!d!90002!inj3!d!90008!c1!u!91234_2!,
Sun Aug 17 14:06:24 EDT 2014: time,26.245,rpm,1200,maf,4.54,MAP,165.47,map_r,165.60,baro,378.46,afr,16.58,vref,0.79,vbatt,3.97,TP,100.00,CLT,-17.40,MAT,-17.14,ckp_c,205,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:24 EDT 2014: time,26.445,rpm,1200,maf,4.56,MAP,165.94,map_r,166.15,baro,379.48,afr,16.58,vref,0.79,vbatt,3.99,TP,100.00,CLT,-17.86,MAT,-17.46,ckp_c,221,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:24 EDT 2014: time,26.646,rpm,1199,maf,4.56,MAP,165.93,map_r,166.59,baro,379.48,afr,16.60,vref,0.79,vbatt,3.98,TP,100.00,CLT,-17.86,MAT,-17.46,ckp_c,237,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:24 EDT 2014: time,26.847,rpm,1199,maf,4.55,MAP,165.94,map_r,165.48,baro,378.31,afr,16.56,vref,0.79,vbatt,3.97,TP,100.00,CLT,-17.27,MAT,-16.88,ckp_c,253,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
Sun Aug 17 14:06:25 EDT 2014: rusEfiVersion,20140817@4073 Honda Accord 2w,outpin,c1@PC6,outpin,c2@PA5,outpin,spa1@PE4,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@NONE,outpin,inj3@PE1,outpin,spa4@NONE,outpin,inj4@PB7,time,27.048,rpm,1199,maf,4.56,MAP,165.97,map_r,166.48,baro,379.48,afr,16.61,vref,0.79,vbatt,3.99,TP,100.00,CLT,-17.79,MAT,-17.46,ckp_c,269,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,period0,0.00,advance0,0.000,duty1,NaN,dwell1,0.00,period1,0.00,advance1,0.000,
